datum,niveau,schepcorner_id,ploegnaam,ervaring_schepper,ervaring_kopper,ervaring_duo,is_thuisploeg,kwart,is_schepper_bank,is_kopper_bank,schepper_pos_rechts,positie,kop_verplaatsen_achter,kop_veel_verplaatsen,kop_hor_verplaatsen,goal,klassement_thuis,klassement_uit,uitslag_thuis,uitslag_uit,score_voor_thuis,score_voor_uit,klassement,klassement_veschil,is_degradatieplaats,is_promotieplaats,score_verschil_voor,periode,schepcorner_nummer,goal_lag_ploeg,goal_lag_wedstrijd
2024-12-19,kern_laag,373,thomas cook sport,5.0,5.0,5.0,0,2,0,0,1,5,0,0,0,1,12,5,4,11,0,4,5.0,7,0,0,4,3,1,1.0,0.6616915422885572
2024-12-19,kern_laag,374,lokomotiv sportif,5.0,5.0,5.0,1,4,0,0,0,4,0,0,0,1,12,5,4,11,3,11,12.0,7,0,0,8,3,2,0.6616915422885572,1.0
2024-10-07,kern_hoog,375,vk formans,5.0,5.0,5.0,1,1,0,1,1,2,0,0,0,1,2,11,7,3,2,0,2.0,9,0,1,2,2,1,1.0,0.6616915422885572
2024-10-07,kern_hoog,376,bacco senior,4.269230769230769,4.230769230769231,3.8846153846153846,0,3,0,0,1,2,0,0,0,1,2,11,7,3,6,0,11.0,9,0,0,6,2,2,0.6616915422885572,1.0
2024-10-04,nationaal,377,kortemark,4.0,4.0,4.0,0,3,0,0,1,2,0,0,0,1,6,5,5,6,2,2,5.0,1,0,0,0,2,1,0.6616915422885572,0.6616915422885572
2024-10-04,nationaal,378,the oliver boys,5.0,5.0,5.0,1,4,0,0,1,2,0,0,0,1,6,5,5,6,3,4,6.0,1,0,0,1,2,2,1.0,1.0
2024-10-04,nationaal,379,kortemark,4.0,4.0,4.0,0,4,0,0,1,2,0,0,0,1,6,5,5,6,4,4,5.0,1,0,0,0,2,3,1.0,1.0
2024-10-07,kern_laag,380,mvc art nivo,4.0,3.0,1.0,1,2,0,1,1,5,0,0,1,1,12,3,3,10,0,0,12.0,9,0,0,0,2,1,0.0,0.6616915422885572
2024-10-07,kern_laag,381,mvc art nivo,4.0,3.0,1.0,1,4,0,1,1,5,1,0,1,0,12,3,3,10,2,8,12.0,9,0,0,6,2,2,1.0,1.0
2024-10-07,kern_laag,382,de chipkes,3.6436781609195403,3.7126436781609193,3.3777777777777778,0,4,0,0,1,5,0,0,0,1,12,3,3,10,3,9,3.0,9,0,1,6,2,3,0.6616915422885572,0.0
2024-09-23,kern_hoog,383,vk formans,4.0,4.0,4.0,1,2,0,1,1,5,0,0,0,1,2,10,6,3,0,0,2.0,8,0,1,0,1,1,0.6616915422885572,0.6616915422885572
2024-09-23,kern_hoog,384,jong bavegem,2.3333333333333335,4.0,3.6666666666666665,0,3,1,0,1,5,0,0,0,1,2,10,6,3,2,0,10.0,8,0,0,2,1,2,1.0,1.0
2024-09-24,kern_laag,385,thomas cook sport,5.0,5.0,5.0,1,3,0,0,1,5,0,1,1,1,,,3,2,1,1,,,0,0,0,1,1,1.0,0.6616915422885572
2024-09-24,kern_laag,386,thomas cook sport,5.0,5.0,5.0,1,3,0,0,0,6,1,1,1,0,,,3,2,2,1,,,0,0,1,1,2,1.0,1.0
2024-09-24,kern_laag,387,forza de mario,5.0,5.0,5.0,0,4,0,0,1,4,1,1,1,0,,,3,2,2,2,,,0,0,0,1,3,0.0,0.0
2024-10-09,kern_hoog,388,mini melsen,3.3333333333333335,4.666666666666667,2.0,1,2,0,0,1,2,0,0,0,1,15,7,2,10,1,3,15.0,8,1,0,2,2,1,1.0,0.6616915422885572
2024-10-09,kern_hoog,389,mvc doeffinge,1.0,3.0,3.0,0,3,1,0,0,5,0,1,1,0,15,7,2,10,2,4,7.0,8,0,0,2,2,2,0.6616915422885572,1.0
2024-10-09,kern_hoog,390,mvc haeseveld,4.0,4.0,4.0,1,3,0,0,0,5,0,0,0,1,2,14,6,6,3,2,2.0,12,0,1,1,2,1,0.6616915422885572,0.6616915422885572
2024-10-09,kern_hoog,391,omerta,2.0,2.0,2.0,0,4,0,0,1,3,1,0,1,0,2,14,6,6,4,3,14.0,12,1,0,1,2,2,0.0,1.0
2024-10-09,kern_hoog,392,omerta,2.0,2.0,2.0,0,4,0,0,0,1,0,1,1,0,2,14,6,6,6,5,14.0,12,1,0,1,2,3,0.0,0.0
2024-10-11,nationaal,393,tachttal,4.028235294117647,4.002364066193853,3.8094117647058825,1,2,0,0,1,2,0,0,0,0,13,7,2,2,0,2,13.0,6,0,0,2,2,1,0.6616915422885572,0.6616915422885572
2024-10-11,nationaal,394,9k legends,4.028235294117647,4.002364066193853,3.8094117647058825,0,2,0,0,1,2,1,0,0,0,13,7,2,2,0,2,7.0,6,0,0,2,2,2,0.6616915422885572,0.0
2024-10-11,nationaal,395,tachttal,4.028235294117647,4.002364066193853,3.8094117647058825,1,3,0,0,1,2,0,0,0,1,13,7,2,2,1,2,13.0,6,0,0,1,2,3,0.0,0.0
2024-10-11,nationaal,396,9k legends,4.028235294117647,4.002364066193853,3.8094117647058825,0,3,0,0,1,1,0,1,1,0,13,7,2,2,2,2,7.0,6,0,0,0,2,4,0.0,1.0
2024-10-12,nationaal,397,drongen c,4.0,4.0,4.0,0,2,1,0,1,2,0,1,1,0,9,10,6,4,2,0,10.0,1,0,0,2,2,1,0.6616915422885572,0.6616915422885572
2024-10-12,nationaal,398,the oliver boys b,5.0,5.0,5.0,1,3,0,0,1,2,0,0,0,1,9,10,6,4,3,2,9.0,1,0,0,1,2,2,1.0,0.0
2024-10-18,nationaal,399,drongen,5.0,5.0,5.0,0,1,0,0,1,2,0,0,0,1,8,5,4,6,0,0,5.0,3,0,0,0,2,1,0.6616915422885572,0.6616915422885572
2024-10-18,nationaal,400,the oliver boys,5.0,5.0,5.0,1,3,0,1,1,2,0,0,0,1,8,5,4,6,1,2,8.0,3,0,0,1,2,2,1.0,1.0
2024-10-18,nationaal,401,drongen,5.0,5.0,5.0,0,4,0,0,1,2,0,0,0,1,8,5,4,6,3,2,5.0,3,0,0,1,2,3,1.0,1.0
2024-10-18,nationaal,402,the oliver boys,5.0,5.0,5.0,1,4,0,0,1,2,0,0,0,1,8,5,4,6,3,6,8.0,3,0,0,3,2,4,1.0,1.0
2024-10-16,kern_hoog,403,vv int mandje,5.0,4.2,4.2,1,2,0,0,1,5,0,0,0,1,1,2,5,5,2,0,1.0,1,0,1,2,2,1,1.0,0.6616915422885572
2024-10-16,kern_hoog,404,vk formans,4.5,4.5,4.5,0,3,0,0,1,2,0,0,0,1,1,2,5,5,3,1,2.0,1,0,1,2,2,2,1.0,1.0
2024-10-17,kern_laag,405,ecp united,5.0,4.0,2.0,1,1,0,0,1,2,1,0,0,0,1,8,6,3,0,1,1.0,7,0,1,1,2,1,0.0,0.6616915422885572
2024-10-17,kern_laag,406,ecp united,5.0,4.0,2.0,1,2,0,0,1,2,0,0,0,1,1,8,6,3,1,1,1.0,7,0,1,0,2,2,0.0,0.0
2024-10-17,kern_laag,407,ecp united,5.0,4.0,2.0,1,3,0,0,1,2,0,0,0,1,1,8,6,3,3,2,1.0,7,0,1,1,2,3,1.0,1.0
2024-10-17,kern_laag,408,union maptiko,3.6436781609195403,3.7126436781609193,3.3777777777777778,0,2,0,0,0,5,0,0,0,1,3,2,5,2,2,0,2.0,1,0,1,2,2,1,0.6616915422885572,0.6616915422885572
2024-10-17,kern_laag,409,dynamo kopman,3.6436781609195403,3.7126436781609193,3.3777777777777778,1,3,0,1,0,2,1,0,0,0,3,2,5,2,2,1,3.0,1,0,1,1,2,2,0.6616915422885572,1.0
2024-10-22,kern_laag,410,thomas cook sport,5.0,5.0,5.0,1,2,0,0,1,4,0,1,1,0,3,12,3,7,2,0,3.0,9,0,1,2,2,1,0.0,0.6616915422885572
2024-10-22,kern_laag,411,paradijsvogels,5.0,5.0,5.0,0,3,0,0,1,4,0,1,1,0,3,12,3,7,2,2,12.0,9,0,0,0,2,2,0.6616915422885572,0.0
2024-10-22,kern_laag,412,thomas cook sport,5.0,5.0,5.0,1,4,0,0,1,4,0,0,0,0,3,12,3,7,2,4,3.0,9,0,1,2,2,3,0.0,0.0
2024-10-29,kern_laag,413,red star ghent,5.0,5.0,5.0,1,2,0,0,1,5,1,0,0,0,6,7,9,5,0,1,6.0,1,0,0,1,2,1,0.6616915422885572,0.6616915422885572
2024-10-29,kern_laag,414,thomas cook sport,5.0,5.0,5.0,0,3,0,0,1,5,0,0,0,1,6,7,9,5,1,3,7.0,1,0,0,2,2,2,0.0,0.0
2024-10-30,kern_laag,415,atom solar,3.0,4.0,3.0,0,2,0,0,1,5,0,0,0,1,13,10,4,6,3,1,10.0,3,0,0,2,2,1,1.0,0.6616915422885572
2024-10-30,kern_laag,416,holy cow chocolate,3.6436781609195403,3.7126436781609193,3.3777777777777778,1,3,1,0,1,5,0,1,1,0,13,10,4,6,4,3,13.0,3,0,0,1,2,2,1.0,1.0
2024-10-30,kern_laag,417,atom solar,3.0,4.0,3.0,0,4,0,0,1,5,0,0,0,1,13,10,4,6,4,4,10.0,3,0,0,0,2,3,1.0,0.0
2024-10-31,kern_laag,418,harde kristas,5.0,5.0,5.0,1,1,0,0,1,5,0,0,0,1,3,2,1,6,0,0,3.0,1,0,1,0,2,1,0.0,0.6616915422885572
2024-11-13,kern_hoog,419,vv int mandje,5.0,4.2,4.2,1,4,0,0,1,5,0,0,0,0,1,5,10,3,10,3,1.0,4,0,1,7,2,1,1.0,0.6616915422885572
2024-11-13,kern_hoog,420,jong bavegem,1.0,4.0,3.0,0,4,0,1,1,5,0,1,1,0,1,5,10,3,10,3,5.0,4,0,0,7,2,2,1.0,0.0
2024-11-14,kern_laag,421,fc kroket,4.0,4.0,4.0,0,3,0,0,1,5,1,1,0,0,3,7,5,3,3,2,7.0,4,0,0,1,2,1,1.0,0.6616915422885572
2024-11-19,kern_laag,422,harde kristas,5.0,5.0,5.0,0,2,0,0,1,5,1,0,0,0,3,5,3,4,1,1,5.0,2,0,0,0,2,1,1.0,0.6616915422885572
2024-11-19,kern_laag,423,thomas cook sport,5.0,5.0,5.0,1,4,0,0,1,5,0,0,0,1,3,5,3,4,2,2,3.0,2,0,1,0,2,2,1.0,0.0
2024-11-19,kern_laag,424,harde kristas,5.0,5.0,5.0,0,4,0,0,1,5,0,0,0,1,3,5,3,4,3,3,5.0,2,0,0,0,2,3,0.0,1.0
2024-11-22,nationaal,425,the oliver boys,5.0,5.0,5.0,1,1,0,0,1,5,0,0,0,1,9,1,8,8,1,3,9.0,8,0,0,2,2,1,1.0,0.6616915422885572
2024-11-22,nationaal,426,doltcini erwetegm a,5.0,5.0,5.0,0,2,0,0,1,5,0,1,0,0,9,1,8,8,3,3,1.0,8,0,1,0,2,2,0.6616915422885572,1.0
2024-11-22,nationaal,427,doltcini erwetegm a,5.0,5.0,5.0,0,4,0,0,1,5,0,0,0,1,9,1,8,8,8,6,1.0,8,0,1,2,2,3,0.0,0.0
2024-11-19,kern_hoog,428,de graly's,4.0,3.0,4.0,1,2,0,1,1,5,0,1,1,0,6,8,5,5,1,0,6.0,2,0,0,1,2,1,0.0,0.6616915422885572
2024-11-19,kern_hoog,429,dansjeins,4.0,4.0,4.0,0,2,0,1,0,5,0,0,0,1,6,8,5,5,1,0,8.0,2,0,0,1,2,2,0.0,0.0
2024-11-29,nationaal,430,san siro boys deftinge a,4.0,4.0,4.0,0,3,0,0,1,5,0,1,0,1,9,6,2,4,1,3,6.0,3,0,0,2,2,1,0.6616915422885572,0.6616915422885572
2024-11-29,nationaal,431,the oliver boys,5.0,5.0,5.0,1,4,0,0,1,5,0,0,0,1,9,6,2,4,1,4,9.0,3,0,0,3,2,2,1.0,1.0
2024-12-05,kern_laag,432,mp trois,3.0,3.0,2.0,1,3,0,0,1,1,0,0,0,1,8,5,6,10,1,4,8.0,3,0,0,3,3,1,0.6616915422885572,0.6616915422885572
2024-12-05,kern_laag,433,de daltons,4.0,4.0,3.0,0,4,0,0,1,2,1,0,0,1,8,5,6,10,4,7,5.0,3,0,0,3,3,2,0.0,1.0
2024-12-05,kern_laag,434,mp trois,3.0,3.0,2.0,1,4,0,0,1,5,0,0,0,1,8,5,6,10,5,8,8.0,3,0,0,3,3,3,1.0,1.0
2024-12-06,kern_laag,435,black adders,3.0,2.0,2.0,0,2,0,0,0,2,0,1,1,0,6,7,4,1,0,0,7.0,1,0,0,0,3,1,0.6616915422885572,0.6616915422885572
2024-12-06,kern_laag,436,zwarte gat,3.0,3.0,3.0,1,3,0,0,1,2,0,1,1,0,6,7,4,1,1,0,6.0,1,0,0,1,3,2,0.6616915422885572,0.0
2024-12-06,kern_laag,437,black adders,3.0,2.0,2.0,0,4,0,0,0,5,0,0,0,0,6,7,4,1,4,1,7.0,1,0,0,3,3,3,0.0,0.0
2024-12-12,kern_hoog,438,spectex,3.888888888888889,3.6744186046511627,3.642857142857143,0,1,1,0,1,5,0,0,0,1,14,11,3,10,0,2,11.0,3,0,0,2,3,1,0.6616915422885572,0.6616915422885572
2024-12-12,kern_hoog,439,vvks sint lieven,3.888888888888889,3.6744186046511627,3.642857142857143,1,2,0,0,1,2,0,0,0,1,14,11,3,10,0,4,14.0,3,1,0,4,3,2,0.6616915422885572,1.0
2024-12-12,kern_hoog,440,spectex,3.888888888888889,3.6744186046511627,3.642857142857143,0,2,0,0,1,5,0,1,1,1,14,11,3,10,1,4,11.0,3,0,0,3,3,3,1.0,1.0
2024-12-12,kern_hoog,441,vvks sint lieven,3.888888888888889,3.6744186046511627,3.642857142857143,1,3,0,0,1,5,0,1,1,0,14,11,3,10,3,8,14.0,3,1,0,5,3,4,1.0,1.0
2024-12-12,kern_hoog,442,spectex,3.888888888888889,3.6744186046511627,3.642857142857143,0,4,1,0,1,5,0,1,0,1,14,11,3,10,3,9,11.0,3,0,0,6,3,5,1.0,0.0
2024-12-12,kern_laag,443,olé olé,2.0,2.0,1.0,1,3,0,0,1,4,0,0,1,0,8,12,4,2,3,1,8.0,4,0,0,2,3,1,0.6616915422885572,0.6616915422885572
2025-01-27,kern_laag,444,marathon,4.0,4.0,4.0,0,2,0,0,1,5,0,0,0,0,4,1,2,11,0,2,1.0,3,0,1,2,3,1,0.0,0.6616915422885572
2025-01-27,kern_laag,445,marathon,4.0,4.0,4.0,0,4,0,0,1,5,0,1,0,0,4,1,2,11,1,11,1.0,3,0,1,10,3,2,0.0,0.0
2025-01-27,kern_laag,446,fc swavey,5.0,5.0,5.0,1,4,0,0,1,5,0,0,0,1,4,1,2,11,1,11,4.0,3,0,0,10,3,3,1.0,0.0
2025-01-13,kern_laag,447,marathon,4.0,4.0,4.0,1,1,0,0,1,5,0,0,0,1,1,7,4,4,0,0,1.0,6,0,1,0,3,1,1.0,0.6616915422885572
2025-01-13,kern_laag,448,marathon,4.0,4.0,4.0,1,3,1,0,1,5,0,0,0,0,1,7,4,4,4,1,1.0,6,0,1,3,3,2,1.0,1.0
2025-01-13,kern_laag,449,mooi en medogeloos,5.0,5.0,5.0,0,4,0,0,1,5,0,0,0,1,1,7,4,4,4,2,7.0,6,0,0,2,3,3,0.6616915422885572,0.0
2025-02-10,kern_laag,450,marathon,3.0,4.0,3.0,1,1,1,0,1,5,0,0,0,1,1,7,9,1,1,0,1.0,6,0,1,1,4,1,0.0,0.6616915422885572
2025-02-10,kern_laag,451,marathon,3.0,4.0,3.0,1,4,1,0,1,5,0,0,0,1,1,7,9,1,4,1,1.0,6,0,1,3,4,2,1.0,1.0
2025-02-10,kern_laag,452,fc spitbulls,3.5,3.642857142857143,3.4285714285714284,0,4,1,0,0,2,0,0,0,0,1,7,9,1,7,1,7.0,6,0,0,6,4,3,1.0,1.0
2025-02-10,kern_hoog,453,vv int mandje,5.0,5.0,5.0,0,1,0,0,1,5,0,0,0,1,4,1,4,5,1,0,1.0,3,0,1,1,4,1,0.0,0.6616915422885572
2025-02-10,kern_hoog,454,cafe theatre,5.0,5.0,5.0,1,3,0,1,0,5,0,0,0,1,4,1,4,5,2,2,4.0,3,0,0,0,4,2,1.0,1.0
2025-02-10,kern_hoog,455,vv int mandje,5.0,5.0,5.0,0,3,0,0,1,5,0,0,0,1,4,1,4,5,4,2,1.0,3,0,1,2,4,3,1.0,1.0
2024-11-21,kern_laag,456,fc spitbulls,4.0,4.0,4.0,0,2,1,0,0,5,0,0,0,1,1,3,5,4,1,1,3.0,2,0,1,0,2,1,1.0,0.6616915422885572
2024-11-21,kern_laag,457,mvc toemetoch,4.0,4.0,4.0,1,3,0,0,1,5,0,0,0,1,1,3,5,4,2,2,1.0,2,0,1,0,2,2,0.6616915422885572,1.0
2024-11-21,kern_laag,458,fc spitbulls,4.0,4.0,4.0,0,3,0,0,0,5,0,0,0,1,1,3,5,4,4,2,3.0,2,0,1,2,2,3,1.0,1.0
2025-02-10,kern_laag,459,mvc stormus,5.0,5.0,4.0,1,3,1,0,1,5,0,0,0,1,1,10,9,0,5,0,1.0,9,0,1,5,4,1,0.6616915422885572,0.6616915422885572
2025-02-10,kern_laag,460,acg,3.7572254335260116,3.7167630057803467,3.485549132947977,0,3,0,0,1,5,1,0,0,0,1,10,9,0,7,0,10.0,9,0,0,7,4,2,0.6616915422885572,1.0
2025-02-10,kern_laag,461,acg,3.7572254335260116,3.7167630057803467,3.485549132947977,0,4,1,0,1,5,0,0,0,0,1,10,9,0,9,0,10.0,9,0,0,9,4,3,0.0,0.0
2024-12-13,kern_laag,462,strong supplies,4.0,4.0,4.0,1,1,0,0,0,5,0,0,0,1,2,4,9,3,1,0,2.0,2,0,1,1,3,1,0.6616915422885572,0.6616915422885572
2024-12-13,kern_laag,463,fc spitbulls,4.0,4.0,4.0,0,3,0,0,0,5,1,0,1,0,2,4,9,3,4,2,4.0,2,0,0,2,3,2,1.0,1.0
2024-12-13,kern_laag,464,strong supplies,4.0,4.0,4.0,1,4,0,0,0,5,0,0,0,1,2,4,9,3,7,3,2.0,2,0,1,4,3,3,1.0,0.0
2024-12-18,kern_laag,465,fc spitbulls,4.0,4.0,4.0,1,2,0,0,0,5,0,0,0,1,4,6,8,6,3,0,4.0,2,0,0,3,3,1,0.0,0.6616915422885572
2024-12-18,kern_laag,466,popol and the defenders of fun,3.0,4.0,3.0,0,3,0,0,1,5,0,0,1,0,4,6,8,6,8,3,6.0,2,0,0,5,3,2,0.6616915422885572,1.0
2025-01-13,kern_laag,467,fc spitbulls,4.0,4.0,4.0,0,2,0,0,0,5,0,0,0,1,8,4,5,5,0,2,4.0,4,0,0,2,3,1,1.0,0.6616915422885572
2025-01-13,kern_laag,468,donkeyshot,4.0,4.0,4.0,1,4,0,0,0,5,0,0,0,1,8,4,5,5,4,5,8.0,4,0,0,1,3,2,1.0,1.0
2025-01-08,kern_laag,469,fc spitbulls,4.0,4.0,4.0,0,2,1,0,0,5,0,0,0,1,14,4,3,6,1,3,4.0,10,0,0,2,3,1,1.0,0.6616915422885572
2025-01-08,kern_laag,470,the lucianos,3.0,3.0,3.0,1,4,0,1,1,5,0,0,0,0,14,4,3,6,3,6,14.0,10,0,0,3,3,2,1.0,1.0
2024-11-27,kern_laag,471,fc spitbulls,4.0,4.0,4.0,1,1,1,0,0,5,0,1,1,0,6,10,2,3,1,0,6.0,4,0,0,1,2,1,1.0,0.6616915422885572
2024-11-27,kern_laag,472,donkeyshot,4.0,4.0,4.0,0,3,0,1,1,2,0,0,0,1,6,10,2,3,2,1,10.0,4,0,0,1,2,2,0.6616915422885572,0.0
2024-12-07,kern_laag,473,fc spitbulls,4.0,4.0,4.0,0,1,0,0,0,2,0,1,1,0,11,6,2,10,0,1,6.0,5,0,0,1,3,1,0.0,0.6616915422885572
2024-12-07,kern_laag,474,the indoor warriors,3.0,3.0,3.0,1,2,0,0,0,2,0,0,0,1,11,6,2,10,1,2,11.0,5,0,0,1,3,2,0.0,0.0
2024-12-07,kern_laag,475,fc spitbulls,4.0,4.0,4.0,0,3,0,0,0,2,0,0,0,1,11,6,2,10,2,6,6.0,5,0,0,4,3,3,0.0,1.0
2025-04-15,kern_laag,476,marathon,4.0,4.0,4.0,0,2,0,0,1,5,0,0,0,1,4,5,4,5,1,1,5.0,1,0,0,0,4,1,0.0,0.6616915422885572
2025-04-15,kern_laag,477,marathon,4.0,4.0,4.0,0,3,0,0,1,5,0,1,1,0,4,5,4,5,1,3,5.0,1,0,0,2,4,2,1.0,1.0
2025-04-15,kern_laag,478,marathon,4.0,4.0,4.0,0,3,0,0,1,5,0,0,0,1,4,5,4,5,1,3,5.0,1,0,0,2,4,3,0.0,0.0
2025-04-15,kern_laag,479,didits,5.0,5.0,5.0,1,4,0,0,1,4,0,0,0,1,4,5,4,5,3,5,4.0,1,0,0,2,4,4,0.6616915422885572,1.0
2024-10-16,kern_laag,480,spowerrangers,2.0,2.0,3.0,1,2,0,1,1,5,0,1,0,0,8,11,5,2,1,0,8.0,3,0,0,1,2,1,0.6616915422885572,0.6616915422885572
2024-10-16,kern_laag,481,frigo loco,4.0,4.0,5.0,0,4,0,0,1,5,0,0,0,1,8,11,5,2,5,1,11.0,3,0,0,4,2,2,1.0,0.0
2024-10-22,kern_laag,482,spowerrangers,3.0,3.0,3.0,1,1,0,0,0,5,0,0,0,0,2,7,5,4,1,1,2.0,5,0,1,0,2,1,0.0,0.6616915422885572
2024-10-22,kern_laag,483,dynamo kopman,3.6436781609195403,3.7126436781609193,3.3777777777777778,1,2,0,1,0,5,0,0,0,1,2,7,5,4,3,1,2.0,5,0,1,2,2,2,0.0,0.0
2024-10-24,kern_laag,484,union maptiko,3.6436781609195403,3.7126436781609193,3.3777777777777778,0,3,0,1,0,4,0,0,0,1,7,2,3,5,1,3,2.0,5,0,1,2,2,1,1.0,0.6616915422885572
2024-10-31,kern_laag,485,de leeuwen,5.0,5.0,5.0,1,1,0,0,0,5,0,0,1,0,7,8,6,4,0,2,7.0,1,0,0,2,2,1,1.0,0.6616915422885572
2024-10-31,kern_laag,486,spowerrangers,3.0,3.0,3.0,0,2,0,0,1,5,0,0,0,1,7,8,6,4,2,2,8.0,1,0,0,0,2,2,0.0,0.0
2024-10-31,kern_laag,487,de leeuwen,5.0,5.0,5.0,1,3,0,0,0,5,0,0,0,1,7,8,6,4,3,3,7.0,1,0,0,0,2,3,0.0,1.0
2024-10-31,kern_laag,488,spowerrangers,3.0,3.0,3.0,0,4,0,0,1,5,0,0,0,1,7,8,6,4,5,3,8.0,1,0,0,2,2,4,1.0,1.0
2024-11-15,kern_laag,489,rip,2.5,4.5,3.0,1,2,0,0,1,5,0,0,0,1,6,8,5,5,2,1,6.0,2,0,0,1,2,1,1.0,0.6616915422885572
2024-11-15,kern_laag,490,spowerrangers,3.0,3.0,3.0,0,3,0,0,1,5,0,0,0,1,6,8,5,5,3,2,8.0,2,0,0,1,2,2,1.0,1.0
2024-11-21,kern_laag,491,bocca seniors ghent,5.0,5.0,5.0,1,2,0,0,1,5,0,0,0,0,2,7,2,6,1,2,2.0,5,0,1,1,2,1,1.0,0.6616915422885572
2024-11-21,kern_laag,492,spowerrangers,4.0,4.0,4.0,0,2,0,0,1,5,0,0,0,1,2,7,2,6,1,2,7.0,5,0,0,1,2,2,1.0,0.0
2024-11-21,kern_laag,493,spowerrangers,4.0,4.0,4.0,0,3,0,0,1,5,0,0,0,1,2,7,2,6,1,4,7.0,5,0,0,3,2,3,1.0,1.0
2024-11-28,kern_laag,494,spowerrangers,3.0,3.0,3.0,0,2,0,0,0,5,0,1,0,0,9,6,2,6,1,2,6.0,3,0,0,1,2,1,1.0,0.6616915422885572
2024-11-28,kern_laag,495,team teheran,3.75,3.75,4.5,1,3,0,0,1,2,1,0,0,0,9,6,2,6,1,4,9.0,3,0,0,3,2,2,1.0,0.0
2024-12-05,kern_laag,496,spowerrangers,3.0,3.0,3.0,1,2,0,0,1,5,0,0,0,1,5,10,5,5,1,2,5.0,5,0,0,1,3,1,0.0,0.6616915422885572
2024-12-05,kern_laag,497,great ball of fire,3.6436781609195403,3.7126436781609193,3.3777777777777778,0,3,0,1,1,5,0,0,0,1,5,10,5,5,3,2,10.0,5,0,0,1,3,2,1.0,1.0
2024-12-05,kern_laag,498,spowerrangers,3.0,3.0,3.0,1,4,0,0,1,5,0,1,0,0,5,10,5,5,4,4,5.0,5,0,0,0,3,3,1.0,1.0
2024-12-13,kern_laag,499,spowerrangers,3.0,3.0,3.0,1,2,1,0,1,5,0,1,1,0,4,14,6,4,2,1,4.0,10,0,0,1,3,1,0.0,0.6616915422885572
2024-12-13,kern_laag,500,fc bwas gent,3.6436781609195403,3.7126436781609193,3.3777777777777778,0,3,0,0,0,2,0,1,1,0,4,14,6,4,4,2,14.0,10,1,0,2,3,2,0.0,0.0
2025-02-20,kern_laag,501,spowerrangers,3.0,3.0,3.0,1,2,0,1,0,2,0,0,0,1,5,13,18,3,7,1,5.0,8,0,0,6,4,1,0.0,0.6616915422885572
2025-02-20,kern_laag,502,rsc prammen,2.0,1.0,2.0,0,3,0,0,1,5,1,0,0,0,5,13,18,3,11,2,13.0,8,0,0,9,4,2,0.0,1.0
2025-02-28,kern_laag,503,spowerrangers,2.0,2.0,2.0,0,1,0,0,0,2,1,0,0,0,12,4,6,4,0,0,4.0,8,0,0,0,4,1,1.0,0.6616915422885572
2025-02-28,kern_laag,504,frigo loco,4.0,4.0,5.0,1,4,1,0,0,2,0,0,0,1,12,4,6,4,4,4,12.0,8,0,0,0,4,2,1.0,0.0
2025-02-28,kern_laag,505,spowerrangers,2.0,2.0,2.0,0,4,0,0,1,2,0,1,1,0,12,4,6,4,5,4,4.0,8,0,0,1,4,3,0.0,1.0
2025-03-04,kern_laag,506,het gouden hoofd a,3.6436781609195403,3.7126436781609193,3.3777777777777778,1,1,0,0,0,2,0,0,0,1,14,5,2,5,0,0,14.0,9,1,0,0,4,1,0.0,0.6616915422885572
2025-03-04,kern_laag,507,spowerrangers,3.0,3.0,3.0,0,3,0,1,1,2,0,0,0,1,14,5,2,5,1,2,5.0,9,0,0,1,4,2,0.0,1.0
2025-03-06,kern_laag,508,spowerrangers,3.0,3.0,3.0,1,3,1,0,1,5,0,0,0,1,4,1,4,4,2,2,4.0,3,0,0,0,4,1,1.0,0.6616915422885572
2025-03-06,kern_laag,509,dynamo kopman,3.6436781609195403,3.7126436781609193,3.3777777777777778,0,3,0,0,0,2,1,0,0,0,4,1,4,4,3,3,1.0,3,0,1,0,4,2,1.0,1.0
2025-03-17,kern_laag,510,turaconstruct,3.6436781609195403,3.7126436781609193,3.3777777777777778,1,2,0,0,0,5,0,1,1,0,5,4,6,9,1,2,5.0,1,0,0,1,4,1,0.6616915422885572,0.6616915422885572
2025-03-17,kern_laag,511,spowerrangers,3.0,3.0,3.0,0,3,0,1,1,5,0,0,0,1,5,4,6,9,4,5,4.0,1,0,0,1,4,2,1.0,0.0
2025-04-04,kern_laag,512,fc bwas gent,3.6436781609195403,3.7126436781609193,3.3777777777777778,1,1,0,1,0,5,0,0,0,1,11,5,2,2,0,1,11.0,6,0,0,1,4,1,0.0,0.6616915422885572
2025-04-04,kern_laag,513,spowerrangers,3.0,3.0,3.0,0,2,0,0,0,5,0,1,1,0,11,5,2,2,1,1,5.0,6,0,0,0,4,2,1.0,1.0
2025-04-04,kern_laag,514,fc bwas gent,3.6436781609195403,3.7126436781609193,3.3777777777777778,1,4,0,0,0,5,0,0,0,0,11,5,2,2,2,2,11.0,6,0,0,0,4,3,1.0,0.0
2024-10-21,kern_laag,515,ac turbo,3.6436781609195403,3.7126436781609193,3.3777777777777778,1,1,0,0,0,3,0,0,0,1,14,8,4,3,0,1,14.0,6,1,0,1,2,1,1.0,0.6616915422885572
